Sample_ID	Li	Mg	Al	P	S	K	Ca	V	Mn	Fe	Co	Ni	Cu	Zn	As	Rb	Mo	Cd	Cs	Pb
446H_RT	0.375976791	1331.740727	0	800.3101297	1044.75838	11202.12427	4938.767477	0.991034216	27.98870891	530.4547792	0.68633167	2.688840721	21.50429256	20.29441062	0.231698821	3.51392091	0.21189424	0.166447951	0.039137729	1.240700787
447H_RT	0.757824755	2694.015676	1031.938861	1020.281468	1688.99017	13834.16421	7860.310523	2.900550968	65.21833745	1633.046264	1.657192591	7.567998191	84.88044329	44.54544179	0.806465085	5.93198363	0.185656555	0.223526866	0.095983932	2.090672437
448H_RT	1.170100338	3318.340828	1508.105042	1130.43814	2278.249287	19394.20486	10028.69583	4.250449839	75.13471507	2203.693773	2.611381663	12.20467996	80.4074895	54.03372475	1.113162946	5.511438732	0.697240597	0.386704638	0.123401627	3.387494893
449H_RT	0.621648675	2651.911959	1139.072966	906.0433118	1568.517154	19890.57527	6464.327586	3.22546234	62.89951911	1788.222625	1.563122671	7.921457008	61.91318937	47.13609317	0.940464216	3.089444778	0.15288322	0.122192937	0.051341927	1.944847945
450H_RT	1.135553245	2768.269625	1972.118478	1024.976569	1573.346308	16419.12637	6765.334041	4.69096185	90.98786849	2632.555295	2.121721349	7.76345521	55.97898373	50.62413782	1.314117386	6.571065036	0.241774658	0.170081496	0.112908769	3.240366578
451H_RT	1.301176828	2364.653293	2275.993101	1409.410661	1411.864839	12673.71616	4270.092271	4.775438891	71.06880508	2945.601005	2.01097638	7.061965047	46.65867904	33.88104805	1.388976343	4.784430942	0.509666236	0.118631881	0.128439483	2.401129082
452H_RT	1.200356288	2127.53255	1616.601087	1814.008124	1489.820395	13364.79937	5340.183017	3.854809998	64.99723856	2388.982683	1.876355059	6.11030235	50.11511959	33.2404185	1.147577054	5.863560239	0.602015523	0.117031785	0.137855558	2.376269974
453H_RT	1.930349899	4280.689744	4173.347323	1189.435632	1512.328349	8144.950137	11861.63277	7.807538913	115.7208368	4714.713378	3.221799412	12.5248759	94.39650243	110.5199104	2.236523942	3.911677384	0.277141412	0.181866578	0.205287265	4.102948874
454H_RT	0.881076527	3782.52717	900.9953948	1613.112651	1784.59429	14293.23318	13076.50359	3.144305375	53.62251536	1845.386915	2.265186454	8.33988236	98.40940832	137.2774103	0.897179219	6.007914025	1.26176349	0.211027348	0.11939289	2.919520141
455H_RT	1.162746756	3391.763171	1529.697241	1194.983886	1676.037482	8050.175893	12187.81067	3.954232233	261.4127843	2309.849292	2.677406608	9.404473944	78.3647424	94.91758453	1.19887125	4.1214528	0.364633557	0.260627632	0.128643296	4.049118515
456H_RT	0.73343464	3121.725153	746.6824413	1879.349975	1823.626372	15214.79311	8485.77537	3.216534577	55.57890565	1913.201668	2.435529622	7.600551644	75.5072674	62.68833774	0.924939938	4.417823592	0.37605712	0.098861584	0.094555247	2.009300576
457H_RT	2.693028806	4825.234676	7803.003405	1079.3424	2076.987116	15646.71386	10464.09928	13.10175835	191.6175466	7989.553592	4.652749352	16.55581789	104.1318248	175.2714205	3.89166957	4.159316566	0.421031172	0.124287305	0.216093866	5.680342707
458H_RT	2.810411557	3495.288614	6795.658497	1174.064525	1948.372719	16237.67302	5649.608543	11.67444596	177.310525	7032.482013	3.841426182	12.82467507	56.85799626	63.3676012	3.421272065	4.752252846	0.714295737	0.112581515	0.223592023	4.983330437
459H_RT	5.149627904	5177.499355	11763.40377	1045.601002	1699.137741	17601.53759	11656.20995	18.85972686	340.1542874	11562.66198	6.28294591	21.97788856	88.79003095	94.50078	5.597758991	5.946275846	0.612783892	0.226834363	0.378710304	9.927276186
460H_RT	1.779888793	3497.894355	3214.737889	1162.617877	1843.491991	22655.6804	9856.899276	6.592787514	96.06203798	4000.498627	2.819561216	9.045117534	69.46709899	57.67283684	1.934096539	4.842726077	0.514093101	0.094283428	0.140697384	4.202431093
461H_RT	2.382406036	4018.049452	4392.92906	1154.741471	1836.30167	16499.49191	11473.00496	8.121149415	138.7763112	4865.722761	2.816022122	10.72154425	70.35844833	60.05993787	2.507759132	4.278934789	0.693844223	0.21082534	0.182163721	5.223356616
462H_RT	4.200140701	3027.676759	8544.925085	726.0054851	1136.452666	10410.4248	5853.664983	13.80550644	252.4786219	8460.303323	4.486695835	15.31023288	42.10165037	74.84279426	4.094369632	4.824058001	0.579567905	0.18244975	0.318044395	7.8702308
463H_RT	3.77413667	3421.324422	7789.646851	1442.618681	1728.209297	12780.47702	9148.022122	13.03147353	203.6650807	7992.008243	4.518539955	19.56735785	85.69114689	68.14643891	3.839580499	4.69629641	1.195823157	0.321117157	0.30249373	8.156533803
464H_RT	1.673062586	2800.065214	2900.507554	1408.043801	2075.07087	18761.05233	8037.650619	6.555079062	89.17472079	3778.847877	3.617594376	19.0671726	48.63755186	48.1607097	1.837409683	3.331607828	1.518506195	0.177356227	0.132050301	3.606742392
465H_RT	2.529191355	3500.723638	5318.577951	1559.051017	2699.233148	16387.50295	9534.14031	9.838665565	135.5948167	5676.827817	3.479872433	16.1328018	69.86011717	54.95457681	2.838051214	2.932410387	1.65185021	0.258094464	0.204374542	4.822863338
466H_RT	1.672745198	3186.229503	3088.313791	1001.382374	1775.879899	13558.59376	11522.26613	6.087932298	95.67204112	3704.434282	2.79466101	14.97237978	76.19294233	76.53697082	1.84925175	4.076457004	0.953729501	0.209448016	0.145372522	5.048273299
467H_RT	2.312229586	3749.052968	3244.865433	1360.184803	1926.962425	21767.99116	14756.86058	7.231252092	125.6729991	4306.6102	4.13688614	16.7191889	75.50297066	83.77540102	2.124009635	5.752849542	1.583839945	0.231414524	0.19775407	6.204861785
468H_RT	4.507799856	3384.961443	9807.477084	1304.445564	1568.981511	12910.57846	7651.696877	16.40004094	239.6816844	9916.591762	5.329888252	22.13165437	54.77055052	63.36611012	4.765290834	5.136258641	0.803231083	0.221561696	0.358097	9.230099336
469H_RT	1.241728332	1759.742918	1899.522919	1238.461205	1487.197775	9410.132648	5419.91756	3.876938491	52.8299365	2375.428966	1.319844803	5.092217107	36.92171647	35.5938491	1.144336169	5.140408153	0.483042659	0.043859332	0.128244779	2.542766685
470H_RT	2.070138397	1909.885329	4098.069448	1032.523555	1314.604801	9731.872249	4407.777162	6.992780824	105.8164174	4291.363507	1.956407968	7.838508197	43.28231409	33.23456071	2.028528028	4.069527305	0.355354124	0.053797437	0.176472827	3.511597484
471H_RT	0.945389354	1682.425399	1832.567393	1303.176357	1324.387597	8114.96645	3980.874476	3.744274179	75.38815267	2238.310092	1.394110027	4.504842871	29.69052577	28.04830918	1.080116045	2.992413849	0.300184282	0.028586441	0.094115488	2.224349732
472H_RT	2.620093288	2932.400426	5739.069892	1148.951263	1556.809658	13970.16513	7587.223713	10.27765056	163.7943873	6176.064601	3.333316998	11.54717449	61.56116761	58.73462246	2.950859909	3.608122492	0.560613287	0.093825463	0.211734283	5.588473315
473H_RT	0.878775029	1652.602921	1859.156111	996.3093317	1207.065327	7152.202096	4403.704047	3.53413681	57.68419997	2183.689191	1.110111745	4.790446003	34.64637668	29.97395623	1.087753494	3.108500334	0.149164149	0.031136895	0.08782439	1.924175911
474H_RT	2.664931217	1795.826726	6275.268094	1134.238472	1246.369345	8197.733116	2454.891743	10.04303727	169.0077063	6259.743891	2.731839712	10.28564303	28.0307461	32.33750702	3.067003184	4.900311895	0.237385133	0.052727388	0.221719902	5.030059376
475H_RT	1.043878202	2727.889663	881.052989	666.9150207	1663.635793	16054.72465	16067.75337	2.406217252	42.38018995	1416.250345	1.266444902	7.034804757	52.2800402	65.85921445	0.741426209	2.758478547	0.250163104	0.399336263	0.089290826	5.849254033
476H_RT	1.625608504	3068.038046	2014.196227	664.4567734	1528.826349	13192.62785	14195.59422	4.074877551	63.31676539	2473.793873	1.658592275	9.310535971	58.32971162	70.38592568	1.263679491	4.777590535	0.194937804	0.44022258	0.151835948	5.481862328
477H_RT	0.809290415	1900.029734	1462.553892	616.509753	1314.516058	11080.96286	5600.786947	3.180635298	56.82339885	1940.335555	1.209241408	6.004127073	32.86622634	49.09372927	0.982665265	5.381778839	0.056896666	0.134191819	0.087704471	2.273593461
478H_RT	1.838245468	3192.174417	3011.940317	697.5686397	1507.249792	14205.84378	10694.4659	5.456799038	87.23433465	3250.340444	1.86540598	9.63549135	47.36047721	44.88372729	1.640897243	3.69573749	0.187432415	0.344566275	0.148856066	4.715382792
479H_RT	1.07935911	3490.388557	1992.442824	550.7613783	1682.107601	11245.06792	9378.477926	4.101300001	65.45219458	2476.325794	1.525885822	8.993078585	52.96227242	55.99514237	1.235441618	3.635412412	0.087665877	0.269437681	0.096842464	3.665735007
480H_RT	0.564788805	2681.26769	701.7598914	572.5919942	1614.607334	12955.73014	10214.98428	2.039796328	32.27894375	1225.187661	1.028589401	7.356270512	51.49237659	94.46467774	0.614497399	2.953702936	0.070459206	0.252406599	0.051500689	3.948991484
