Sample_ID	Genotype	Compartment	Field	Management	Plot	Position	Location	Stage	Run	Compartment_Stage	Compartment_Genotype	Compartment_Stage_Management	Compartment_Stage_Management_Plot	Compartment_Stage_Management_Genotype	Compartment_Stage_Management_Plot_Genotype
314H_RH	3_PH207	Rhizosphere	DOK	CONMIN	6	NA	B4	Reproductive	bourceret_2019_001	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_6	Rhizosphere_Reproductive_CONMIN_3_PH207	Rhizosphere_Reproductive_CONMIN_6_3_PH207
315H_RH	3_PH207	Rhizosphere	DOK	CONMIN	6	NA	B4	Reproductive	bourceret_2019_001	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_6	Rhizosphere_Reproductive_CONMIN_3_PH207	Rhizosphere_Reproductive_CONMIN_6_3_PH207
319H_RH	4_F2	Rhizosphere	DOK	CONMIN	6	NA	B4	Reproductive	bourceret_2019_001	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_6	Rhizosphere_Reproductive_CONMIN_4_F2	Rhizosphere_Reproductive_CONMIN_6_4_F2
320H_RH	4_F2	Rhizosphere	DOK	CONMIN	6	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_6	Rhizosphere_Reproductive_CONMIN_4_F2	Rhizosphere_Reproductive_CONMIN_6_4_F2
321H_RH	4_F2	Rhizosphere	DOK	CONMIN	6	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_6	Rhizosphere_Reproductive_CONMIN_4_F2	Rhizosphere_Reproductive_CONMIN_6_4_F2
325H_RH	5_pht1;6	Rhizosphere	DOK	CONMIN	6	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_6	Rhizosphere_Reproductive_CONMIN_5_pht1;6	Rhizosphere_Reproductive_CONMIN_6_5_pht1;6
326H_RH	5_pht1;6	Rhizosphere	DOK	CONMIN	6	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_6	Rhizosphere_Reproductive_CONMIN_5_pht1;6	Rhizosphere_Reproductive_CONMIN_6_5_pht1;6
327H_RH	5_pht1;6	Rhizosphere	DOK	CONMIN	6	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_6	Rhizosphere_Reproductive_CONMIN_5_pht1;6	Rhizosphere_Reproductive_CONMIN_6_5_pht1;6
331H_RH	1_B73	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_1_B73	Rhizosphere_Reproductive_CONMIN_56_1_B73
332H_RH	1_B73	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_1_B73	Rhizosphere_Reproductive_CONMIN_56_1_B73
333H_RH	1_B73	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_1_B73	Rhizosphere_Reproductive_CONMIN_56_1_B73
337H_RT	2_DK105	Root	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Root_Reproductive	Root_2_DK105	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_56	Root_Reproductive_CONMIN_2_DK105	Root_Reproductive_CONMIN_56_2_DK105
338H_RT	2_DK105	Root	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Root_Reproductive	Root_2_DK105	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_56	Root_Reproductive_CONMIN_2_DK105	Root_Reproductive_CONMIN_56_2_DK105
339H_RT	2_DK105	Root	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Root_Reproductive	Root_2_DK105	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_56	Root_Reproductive_CONMIN_2_DK105	Root_Reproductive_CONMIN_56_2_DK105
343H_RT	3_PH207	Root	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Root_Reproductive	Root_3_PH207	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_56	Root_Reproductive_CONMIN_3_PH207	Root_Reproductive_CONMIN_56_3_PH207
344H_RT	3_PH207	Root	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Root_Reproductive	Root_3_PH207	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_56	Root_Reproductive_CONMIN_3_PH207	Root_Reproductive_CONMIN_56_3_PH207
345H_RT	3_PH207	Root	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Root_Reproductive	Root_3_PH207	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_56	Root_Reproductive_CONMIN_3_PH207	Root_Reproductive_CONMIN_56_3_PH207
349H_RT	4_F2	Root	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Root_Reproductive	Root_4_F2	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_56	Root_Reproductive_CONMIN_4_F2	Root_Reproductive_CONMIN_56_4_F2
350H_RT	4_F2	Root	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Root_Reproductive	Root_4_F2	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_56	Root_Reproductive_CONMIN_4_F2	Root_Reproductive_CONMIN_56_4_F2
351H_RT	4_F2	Root	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Root_Reproductive	Root_4_F2	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_56	Root_Reproductive_CONMIN_4_F2	Root_Reproductive_CONMIN_56_4_F2
355H_RT	5_pht1;6	Root	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_56	Root_Reproductive_CONMIN_5_pht1;6	Root_Reproductive_CONMIN_56_5_pht1;6
356H_RT	5_pht1;6	Root	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_56	Root_Reproductive_CONMIN_5_pht1;6	Root_Reproductive_CONMIN_56_5_pht1;6
357H_RT	5_pht1;6	Root	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_56	Root_Reproductive_CONMIN_5_pht1;6	Root_Reproductive_CONMIN_56_5_pht1;6
337H_RH	2_DK105	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_2_DK105	Rhizosphere_Reproductive_CONMIN_56_2_DK105
338H_RH	2_DK105	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_2_DK105	Rhizosphere_Reproductive_CONMIN_56_2_DK105
339H_RH	2_DK105	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_2_DK105	Rhizosphere_Reproductive_CONMIN_56_2_DK105
343H_RH	3_PH207	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_3_PH207	Rhizosphere_Reproductive_CONMIN_56_3_PH207
344H_RH	3_PH207	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_3_PH207	Rhizosphere_Reproductive_CONMIN_56_3_PH207
345H_RH	3_PH207	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_3_PH207	Rhizosphere_Reproductive_CONMIN_56_3_PH207
349H_RH	4_F2	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_4_F2	Rhizosphere_Reproductive_CONMIN_56_4_F2
350H_RH	4_F2	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_4_F2	Rhizosphere_Reproductive_CONMIN_56_4_F2
351H_RH	4_F2	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_4_F2	Rhizosphere_Reproductive_CONMIN_56_4_F2
355H_RH	5_pht1;6	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_5_pht1;6	Rhizosphere_Reproductive_CONMIN_56_5_pht1;6
356H_RH	5_pht1;6	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_5_pht1;6	Rhizosphere_Reproductive_CONMIN_56_5_pht1;6
357H_RH	5_pht1;6	Rhizosphere	DOK	CONMIN	56	NA	B2	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_56	Rhizosphere_Reproductive_CONMIN_5_pht1;6	Rhizosphere_Reproductive_CONMIN_56_5_pht1;6
361H_RT	1_B73	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_1_B73	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_1_B73	Root_Reproductive_CONMIN_96_1_B73
362H_RT	1_B73	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_1_B73	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_1_B73	Root_Reproductive_CONMIN_96_1_B73
363H_RT	1_B73	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_1_B73	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_1_B73	Root_Reproductive_CONMIN_96_1_B73
367H_RT	2_DK105	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_2_DK105	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_2_DK105	Root_Reproductive_CONMIN_96_2_DK105
368H_RT	2_DK105	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_2_DK105	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_2_DK105	Root_Reproductive_CONMIN_96_2_DK105
369H_RT	2_DK105	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_2_DK105	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_2_DK105	Root_Reproductive_CONMIN_96_2_DK105
373H_RT	3_PH207	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_3_PH207	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_3_PH207	Root_Reproductive_CONMIN_96_3_PH207
374H_RT	3_PH207	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_3_PH207	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_3_PH207	Root_Reproductive_CONMIN_96_3_PH207
375H_RT	3_PH207	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_3_PH207	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_3_PH207	Root_Reproductive_CONMIN_96_3_PH207
379H_RT	4_F2	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_4_F2	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_4_F2	Root_Reproductive_CONMIN_96_4_F2
380H_RT	4_F2	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_4_F2	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_4_F2	Root_Reproductive_CONMIN_96_4_F2
381H_RT	4_F2	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_4_F2	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_4_F2	Root_Reproductive_CONMIN_96_4_F2
361H_RH	1_B73	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_1_B73	Rhizosphere_Reproductive_CONMIN_96_1_B73
362H_RH	1_B73	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_1_B73	Rhizosphere_Reproductive_CONMIN_96_1_B73
363H_RH	1_B73	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_1_B73	Rhizosphere_Reproductive_CONMIN_96_1_B73
367H_RH	2_DK105	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_2_DK105	Rhizosphere_Reproductive_CONMIN_96_2_DK105
368H_RH	2_DK105	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_2_DK105	Rhizosphere_Reproductive_CONMIN_96_2_DK105
369H_RH	2_DK105	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_2_DK105	Rhizosphere_Reproductive_CONMIN_96_2_DK105
373H_RH	3_PH207	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_3_PH207	Rhizosphere_Reproductive_CONMIN_96_3_PH207
374H_RH	3_PH207	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_3_PH207	Rhizosphere_Reproductive_CONMIN_96_3_PH207
375H_RH	3_PH207	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_3_PH207	Rhizosphere_Reproductive_CONMIN_96_3_PH207
379H_RH	4_F2	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_4_F2	Rhizosphere_Reproductive_CONMIN_96_4_F2
380H_RH	4_F2	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_4_F2	Rhizosphere_Reproductive_CONMIN_96_4_F2
381H_RH	4_F2	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_4_F2	Rhizosphere_Reproductive_CONMIN_96_4_F2
385H_RT	5_pht1;6	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_5_pht1;6	Root_Reproductive_CONMIN_96_5_pht1;6
386H_RT	5_pht1;6	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_5_pht1;6	Root_Reproductive_CONMIN_96_5_pht1;6
387H_RT	5_pht1;6	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_5_pht1;6	Root_Reproductive_CONMIN_96_5_pht1;6
391H_RT	1_B73	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Root_Reproductive	Root_1_B73	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_1_B73	Root_Reproductive_BIODYN_12_1_B73
392H_RT	1_B73	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Root_Reproductive	Root_1_B73	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_1_B73	Root_Reproductive_BIODYN_12_1_B73
393H_RT	1_B73	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Root_Reproductive	Root_1_B73	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_1_B73	Root_Reproductive_BIODYN_12_1_B73
397H_RT	2_DK105	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Root_Reproductive	Root_2_DK105	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_2_DK105	Root_Reproductive_BIODYN_12_2_DK105
398H_RT	2_DK105	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Root_Reproductive	Root_2_DK105	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_2_DK105	Root_Reproductive_BIODYN_12_2_DK105
399H_RT	2_DK105	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Root_Reproductive	Root_2_DK105	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_2_DK105	Root_Reproductive_BIODYN_12_2_DK105
403H_RT	3_PH207	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Root_Reproductive	Root_3_PH207	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_3_PH207	Root_Reproductive_BIODYN_12_3_PH207
404H_RT	3_PH207	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Root_Reproductive	Root_3_PH207	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_3_PH207	Root_Reproductive_BIODYN_12_3_PH207
405H_RT	3_PH207	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Root_Reproductive	Root_3_PH207	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_3_PH207	Root_Reproductive_BIODYN_12_3_PH207
385H_RH	5_pht1;6	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_5_pht1;6	Rhizosphere_Reproductive_CONMIN_96_5_pht1;6
386H_RH	5_pht1;6	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_5_pht1;6	Rhizosphere_Reproductive_CONMIN_96_5_pht1;6
387H_RH	5_pht1;6	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_5_pht1;6	Rhizosphere_Reproductive_CONMIN_96_5_pht1;6
391H_RH	1_B73	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_1_B73	Rhizosphere_Reproductive_BIODYN_12_1_B73
392H_RH	1_B73	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_1_B73	Rhizosphere_Reproductive_BIODYN_12_1_B73
393H_RH	1_B73	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_1_B73	Rhizosphere_Reproductive_BIODYN_12_1_B73
397H_RH	2_DK105	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_2_DK105	Rhizosphere_Reproductive_BIODYN_12_2_DK105
398H_RH	2_DK105	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_2_DK105	Rhizosphere_Reproductive_BIODYN_12_2_DK105
399H_RH	2_DK105	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_2_DK105	Rhizosphere_Reproductive_BIODYN_12_2_DK105
403H_RH	3_PH207	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_3_PH207	Rhizosphere_Reproductive_BIODYN_12_3_PH207
404H_RH	3_PH207	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_3_PH207	Rhizosphere_Reproductive_BIODYN_12_3_PH207
405H_RH	3_PH207	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_3_PH207	Rhizosphere_Reproductive_BIODYN_12_3_PH207
409H_RT	4_F2	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Root_Reproductive	Root_4_F2	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_4_F2	Root_Reproductive_BIODYN_12_4_F2
410H_RT	4_F2	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_002	Root_Reproductive	Root_4_F2	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_4_F2	Root_Reproductive_BIODYN_12_4_F2
