Kingdom	Phylum	Class	Order	Family	Genus
ASV_273	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
ASV_274	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Tardiphaga
ASV_275	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter
ASV_276	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_277	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_278	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Niastella
ASV_279	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea
ASV_280	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
ASV_281	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_282	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Kribbella
ASV_283	Bacteria	NA	NA	NA	NA	NA
ASV_284	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_285	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_286	Bacteria	Acidobacteria	Acidobacteria_Gp1	Edaphobacter	NA	NA
ASV_287	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	NA
ASV_288	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
ASV_289	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_290	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_291	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
ASV_292	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_293	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_294	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_295	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	NA
ASV_296	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas
ASV_297	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas
ASV_298	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas
ASV_299	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_300	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Umezawaea
ASV_301	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Rhizobacter
ASV_302	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
ASV_303	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
ASV_304	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_305	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
ASV_306	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Phycicoccus
ASV_307	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_308	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	NA
ASV_309	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_310	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_311	Bacteria	NA	NA	NA	NA	NA
ASV_312	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA
ASV_313	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA
ASV_314	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_315	Bacteria	NA	NA	NA	NA	NA
ASV_316	Bacteria	Chloroflexi	Ardenticatenia	Ardenticatenales	Ardenticatenaceae	Ardenticatena
ASV_317	Bacteria	Chloroflexi	Chloroflexia	NA	NA	NA
ASV_318	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_319	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Kitasatospora
ASV_320	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_321	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylovorus
ASV_322	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
ASV_323	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_324	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia
ASV_325	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes
ASV_326	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	NA
ASV_327	Bacteria	NA	NA	NA	NA	NA
ASV_328	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea
ASV_329	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rhodanobacter
ASV_330	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Nonomuraea
ASV_331	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
ASV_332	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Catenulisporaceae	Catenulispora
ASV_333	Bacteria	Acidobacteria	Acidobacteria_Gp2	Gp2	NA	NA
ASV_334	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_335	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea
ASV_336	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Rhizobacter
ASV_337	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_338	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
ASV_339	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	NA
ASV_340	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_341	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_342	Bacteria	Acidobacteria	Acidobacteria_Gp1	Terriglobus	NA	NA
ASV_343	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_344	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
ASV_345	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia
ASV_346	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium
ASV_347	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	NA
ASV_348	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
ASV_349	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_350	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_351	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_352	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
ASV_353	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	NA
ASV_354	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea
ASV_355	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium
ASV_356	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_357	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Rhizobacter
ASV_358	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_359	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA
ASV_360	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_361	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_362	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_363	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_364	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
ASV_365	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_366	Bacteria	Acidobacteria	Acidobacteria_Gp1	Acidicapsa	NA	NA
ASV_367	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinocorallia
ASV_368	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
ASV_369	Bacteria	NA	NA	NA	NA	NA
ASV_370	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
ASV_371	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea
ASV_372	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_373	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_374	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Couchioplanes
ASV_375	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_376	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_377	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_378	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Reyranella	NA
ASV_379	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinocorallia
ASV_380	Bacteria	NA	NA	NA	NA	NA
ASV_381	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea
ASV_382	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_383	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	NA
ASV_384	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_385	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
ASV_386	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_387	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium
ASV_388	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	NA
ASV_389	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_390	Bacteria	Acidobacteria	Acidobacteria_Gp1	Gp1	NA	NA
ASV_391	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_392	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_393	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylotenera
ASV_394	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_395	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
ASV_396	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium
ASV_397	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_398	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_399	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium
ASV_400	Bacteria	Chloroflexi	Chloroflexia	NA	NA	NA
ASV_401	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes
ASV_402	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Povalibacter
ASV_403	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_404	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_405	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
ASV_406	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia
ASV_407	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Rhizobacter
ASV_408	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_409	Bacteria	Acidobacteria	Acidobacteria_Gp1	Gp1	NA	NA
ASV_410	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Knoellia
ASV_411	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_412	Bacteria	Acidobacteria	Acidobacteria_Gp2	Gp2	NA	NA
ASV_413	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_414	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
ASV_415	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas
ASV_416	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Leifsonia
ASV_417	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
ASV_418	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
ASV_419	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_420	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_421	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_422	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_423	Bacteria	NA	NA	NA	NA	NA
ASV_424	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobiaceae	Ilumatobacter
ASV_425	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga
ASV_426	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
ASV_427	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA
ASV_428	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_429	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_430	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_431	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
ASV_432	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_433	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium
ASV_434	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_435	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer
ASV_436	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga
ASV_437	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
ASV_438	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA
ASV_439	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
ASV_440	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	NA
ASV_441	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Aquabacterium
ASV_442	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	NA
ASV_443	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_444	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Dactylosporangium
ASV_445	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_446	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_447	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_448	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_449	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_450	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea
ASV_451	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
ASV_452	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
ASV_453	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_454	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Catenulisporaceae	Catenulispora
ASV_455	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium
ASV_456	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_457	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_458	Bacteria	NA	NA	NA	NA	NA
ASV_459	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_460	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_461	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium
ASV_462	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	NA
ASV_463	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_464	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_465	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_466	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter
ASV_467	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_468	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_469	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_470	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_471	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
ASV_472	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus
ASV_473	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_474	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_475	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_476	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
ASV_477	Bacteria	NA	NA	NA	NA	NA
ASV_478	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_479	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_480	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_481	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_482	Bacteria	Acidobacteria	Acidobacteria_Gp2	Gp2	NA	NA
ASV_483	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rhodanobacter
ASV_484	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dokdonella
ASV_485	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_486	Bacteria	Acidobacteria	Acidobacteria_Gp1	Gp1	NA	NA
ASV_487	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_488	Bacteria	NA	NA	NA	NA	NA
ASV_489	Bacteria	NA	NA	NA	NA	NA
ASV_490	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax
ASV_491	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_492	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
ASV_493	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_494	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_495	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_496	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_497	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Jatrophihabitans
ASV_498	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_499	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia
ASV_500	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Labrys
ASV_501	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_502	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_503	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Sporichthyaceae	Sporichthya
ASV_504	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_505	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_506	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
ASV_507	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_508	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_509	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_510	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_511	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA
ASV_512	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Piscinibacter
ASV_513	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura
ASV_514	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_515	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azospira
ASV_516	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea
ASV_517	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_518	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_519	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_520	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_521	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Marmoricola
ASV_522	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_523	Bacteria	Chloroflexi	Chloroflexia	NA	NA	NA
ASV_524	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_525	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_526	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinocorallia
ASV_527	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_528	Bacteria	Acidobacteria	Acidobacteria_Gp1	Telmatobacter	NA	NA
ASV_529	Bacteria	NA	NA	NA	NA	NA
ASV_530	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	NA
ASV_531	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_532	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_533	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dokdonella
ASV_534	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_535	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	NA
ASV_536	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_537	Bacteria	NA	NA	NA	NA	NA
ASV_538	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	NA
ASV_539	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_540	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_541	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_542	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Terrabacter
ASV_543	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_544	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_545	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas
ASV_546	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA
ASV_547	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dyella
ASV_548	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga
ASV_549	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_550	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
ASV_551	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_552	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium
ASV_553	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_554	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter
ASV_555	Bacteria	NA	NA	NA	NA	NA
ASV_556	Bacteria	Acidobacteria	Acidobacteria_Gp1	Acidobacterium	NA	NA
ASV_557	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_558	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Reyranella	NA
ASV_559	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
