Kingdom	Phylum	Class	Order	Family	Genus	Species
ASVF_6311	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASVF_6312	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6313	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6314	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6315	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae	g__Serendipita	NA
ASVF_6316	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	NA	NA
ASVF_6317	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASVF_6318	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Schizothecium	NA
ASVF_6319	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Arrhenia	NA
ASVF_6320	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6321	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6322	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_6323	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Schizoporaceae	g__Hyphodontia	s__arguta
ASVF_6324	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6325	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6326	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6327	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	s__populina
ASVF_6328	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6329	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6330	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Acaulosporaceae	g__Acaulospora	NA
ASVF_6331	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6332	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Acaulosporaceae	g__Acaulospora	NA
ASVF_6333	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Corticiales	f__Corticiaceae	NA	NA
ASVF_6334	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	NA	NA	NA
ASVF_6335	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__racemosus
ASVF_6336	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__tsukubaensis
ASVF_6337	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6338	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6339	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Massarinaceae	g__Massarina	s__eburnea
ASVF_6340	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Funneliformis	s__geosporum
ASVF_6341	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_6342	k__Fungi	p__Monoblepharomycota	c__Hyaloraphidiomycetes	o__Hyaloraphidiales	f__Hyaloraphidiales_fam_Incertae_sedis	g__Hyaloraphidium	s__curvatum
ASVF_6343	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Phaeosphaeria	s__caricis
ASVF_6344	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6345	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
ASVF_6346	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6347	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Talaromyces	NA
ASVF_6348	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6349	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6350	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASVF_6351	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__cogitans
ASVF_6352	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6353	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6354	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6355	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Glomerellaceae	g__Colletotrichum	NA
ASVF_6356	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Daldinia	NA
ASVF_6357	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	NA	NA	NA
ASVF_6358	k__Fungi	p__Mucoromycota	c__Endogonomycetes	o__Endogonales	f__Endogonaceae	g__Endogone	NA
ASVF_6359	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	NA
ASVF_6360	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Claroideoglomeraceae	g__Claroideoglomus	NA
ASVF_6361	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Cistella	s__albidolutea
ASVF_6362	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	NA	NA
ASVF_6363	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_6364	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6365	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	g__Spizellomyces	s__dolichospermus
ASVF_6366	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryales	f__Ustilentylomataceae	g__Ustilentyloma	s__graminis
ASVF_6367	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASVF_6368	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6369	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
ASVF_6370	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6371	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6372	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6373	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_6374	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_6375	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6376	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6377	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6378	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_6379	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6380	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Septoglomus	s__viscosum
ASVF_6381	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Claroideoglomeraceae	g__Claroideoglomus	NA
ASVF_6382	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6383	k__Fungi	p__Chytridiomycota	c__GS13	NA	NA	NA	NA
ASVF_6384	k__Fungi	p__Ascomycota	c__Geoglossomycetes	o__Geoglossales	NA	NA	NA
ASVF_6385	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricaceae	g__Coprinus	s__cordisporus
ASVF_6386	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinopsis	s__clastophylla
ASVF_6387	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6388	k__Fungi	p__Glomeromycota	c__Archaeosporomycetes	o__Archaeosporales	f__Archaeosporaceae	g__Archaeospora	s__trappei
ASVF_6389	k__Fungi	p__Olpidiomycota	c__Olpidiomycetes	o__Olpidiales	f__Olpidiaceae	g__Olpidium	s__brassicae
ASVF_6390	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Glomus	s__indicum
ASVF_6391	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6392	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6393	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6394	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	g__Pycnopeziza	s__sympodialis
ASVF_6395	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6396	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Powellomycetaceae	NA	NA
ASVF_6397	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6398	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae	NA	NA
ASVF_6399	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Barnettozyma	s__californica
ASVF_6400	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6401	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Schizothecium	s__glutinans
ASVF_6402	k__Fungi	p__Entomophthoromycota	c__Entomophthoromycetes	o__Entomophthorales	f__Ancylistaceae	g__Conidiobolus	s__coronatus
ASVF_6403	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6404	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Glomus	s__invermaium
ASVF_6405	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	NA	NA
ASVF_6406	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Cylindrocarpon	NA
ASVF_6407	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_6408	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	g__Spizellomyces	s__dolichospermus
ASVF_6409	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	s__maculata
ASVF_6410	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
ASVF_6411	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6412	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6413	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6414	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
ASVF_6415	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6416	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Ophiocordycipitaceae	g__Polycephalomyces	NA
ASVF_6417	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6418	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	g__Diversispora	NA
ASVF_6419	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Glarea	NA
ASVF_6420	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6421	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6422	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_6423	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6424	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae	g__Ramularia	NA
ASVF_6425	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6426	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_6427	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae	g__Serendipita	NA
ASVF_6428	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
ASVF_6429	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	NA	NA
ASVF_6430	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Funneliformis	s__mosseae
ASVF_6431	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6432	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Calceomyces	s__lacunosus
ASVF_6433	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_6434	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Naevala	NA
ASVF_6435	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	NA	NA
ASVF_6436	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_6437	k__Fungi	p__Glomeromycota	c__Archaeosporomycetes	o__Archaeosporales	f__Archaeosporaceae	NA	NA
ASVF_6438	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6439	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6440	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__humilis
ASVF_6441	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Schizothecium	s__glutinans
ASVF_6442	k__Fungi	p__Mucoromycota	NA	NA	NA	NA	NA
ASVF_6443	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae	g__Ceratobasidium	NA
ASVF_6444	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	NA	NA
ASVF_6445	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6446	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Bolbitiaceae	g__Conocybe	s__arrhenii
ASVF_6447	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6448	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Tetracladium	s__furcatum
ASVF_6449	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6450	k__Fungi	p__Rozellomycota	NA	NA	NA	NA	NA
ASVF_6451	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Talaromyces	s__subinflatus
ASVF_6452	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Cunninghamellaceae	g__Absidia	NA
ASVF_6453	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6454	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6455	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6456	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6457	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_6458	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
ASVF_6459	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__Geosmithia	NA
ASVF_6460	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	NA
ASVF_6461	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6462	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6463	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6464	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Podospora	NA
ASVF_6465	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6466	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Glomus	s__indicum
ASVF_6467	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	NA	NA	NA
ASVF_6468	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6469	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6470	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6471	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6472	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6473	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6474	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_6475	k__Fungi	p__Kickxellomycota	c__Kickxellomycetes	o__Kickxellales	f__Kickxellaceae	g__Ramicandelaber	s__taiwanensis
ASVF_6476	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lentitheciaceae	NA	NA
ASVF_6477	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6478	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Rhizophydiaceae	g__Rhizophydium	NA
ASVF_6479	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6480	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6481	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	NA	NA	NA
ASVF_6482	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Bipolaris	s__eleusines
ASVF_6483	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Glarea	NA
ASVF_6484	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6485	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromataceae	g__Microstroma	s__album
ASVF_6486	k__Fungi	p__Mucoromycota	NA	NA	NA	NA	NA
ASVF_6487	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6488	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6489	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiales_fam_Incertae_sedis	g__Sakaguchia	s__lamellibrachiae
ASVF_6490	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6491	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae	g__Cercospora	s__sojina
ASVF_6492	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6493	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae	g__Ceratobasidium	NA
ASVF_6494	k__Fungi	p__Rozellomycota	NA	NA	NA	NA	NA
ASVF_6495	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae	NA	NA
ASVF_6496	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__Rozellomycotina_ord_Incertae_sedis	f__Rozellomycotina_fam_Incertae_sedis	g__Paramicrosporidium	s__saccamoebae
ASVF_6497	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Geastrales	f__Geastraceae	g__Geastrum	s__fuscogleba
ASVF_6498	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASVF_6499	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6500	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6501	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6502	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6503	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Torulaceae	g__Torula	NA
ASVF_6504	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6505	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6506	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6507	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__globosa
ASVF_6508	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	g__Ascobolus	NA
ASVF_6509	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6510	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6511	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6512	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6513	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6514	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6515	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Phoma	s__schachtii
ASVF_6516	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6517	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6518	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASVF_6519	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Alatospora	s__pulchella
ASVF_6520	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Claviceps	NA
ASVF_6521	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
ASVF_6522	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6523	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Dioszegia	s__takashimae
ASVF_6524	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	NA	NA
ASVF_6525	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	NA	NA
ASVF_6526	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6527	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6528	k__Fungi	p__Kickxellomycota	c__Kickxellomycetes	o__Kickxellales	f__Kickxellaceae	g__Ramicandelaber	s__taiwanensis
ASVF_6529	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6530	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6531	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6532	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6533	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	g__Diversispora	NA
ASVF_6534	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	NA	NA	NA
ASVF_6535	k__Fungi	p__Entomophthoromycota	c__Entomophthoromycetes	o__Entomophthorales	f__Ancylistaceae	g__Conidiobolus	s__coronatus
ASVF_6536	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6537	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Tremellaceae	g__Cryptococcus	NA
ASVF_6538	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_6539	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Pucciniales	f__Melampsoraceae	g__Melampsora	s__laricis-populina
ASVF_6540	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6541	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Trimorphomycetaceae	g__Saitozyma	s__flava
ASVF_6542	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6543	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6544	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6545	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Rhizophagus	s__irregularis
ASVF_6546	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASVF_6547	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6548	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_6549	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_6550	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6551	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_6552	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6553	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	s__verrucispermus
ASVF_6554	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASVF_6555	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Mrakiaceae	g__Itersonilia	s__perplexans
ASVF_6556	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6557	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6558	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	g__Diversispora	NA
ASVF_6559	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae	g__Ochroconis	NA
ASVF_6560	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6561	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6562	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6563	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6564	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6565	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6566	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6567	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6568	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6569	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__fatshederae
ASVF_6570	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6571	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6572	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_6573	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_6574	k__Fungi	p__Ascomycota	c__Archaeorhizomycetes	o__Archaeorhizomycetales	f__Archaeorhizomycetaceae	g__Archaeorhizomyces	NA
ASVF_6575	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Exidiaceae	g__Exidia	s__glandulosa
ASVF_6576	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_6577	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Septoglomus	s__viscosum
ASVF_6578	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Pochonia	s__bulbillosa
